,title,sale_price,currency,condition,buying_format,date_sold,image_url,shipping_price,link,item_id
42,"Used Apple iPhone X, Fully Unlocked, 64 GB, Silver, C Grade + Poor Batt Capa",92.4,$,Apple iPhone X,Buy It Now,"Nov 24, 2025",https://i.ebayimg.com/images/g/8-UAAeSwv7ho~la0/s-l140.webp,0.0,https://www.ebay.com/itm/365945814788?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EN1GKR1JGCXWFD9VNZ&hash=item553411ff04%3Ag%3A8-UAAeSwv7ho%7Ela0&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xALJV145U%2FifRrlQsH0drABZQGM%2Ba1Cbv8ute%2BQszgzLPENmqIsPfEijmJtGOtGfWhrGU7137fsN%2BkAUqoGhKRf%2FhV%2FWXh7Y2f24WfRLdOqLPt8kxCoB0PIWT14SUbHF0qRRfxET3Y%2FIlZ3E%2FnzH6C5iObpSepKkLdDiY4pXr2xytUIBOCLTVdO5ezgd6Bq5us9wxH724JliM0mKc41qzky8CZkWExCp9kiQ6MxZ8j7MVYmN38XlyNkK%2BdX9TZ5jYBgPL4vNb0RRAm7BtT1rBiCuUaIeC2ksTbCUfNepN8mXg%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,365945814788
43,Apple iPhone X 64GB Unlocked Fair Condition - All Colors,89.99,$,12-MONTH WARRANTY • HAND TESTED • FREE SHIPPING,Buy It Now,"May 25, 2026",https://i.ebayimg.com/images/g/6OwAAOSwK6xldz51/s-l140.webp,0.0,https://www.ebay.com/itm/276222844053?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ENCM8W71796DDH171G&hash=item40502a1c95%3Ag%3A6OwAAOSwK6xldz51&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xD4d0t9R%2Fh6OBrgA%2FJo6VUfME7DrI3HixlbJefaar%2BVuWupniCHwQ9f7PIQatClNQBUqSGjSv62c6obdrAoUL6GwXT4%2BylpfdoKCfP9jtv81AT%2FELVOfnZ%2BncwlcwnVOldfOKpNMzykg4GX3L1Z9V84URHd23pNh1%2BeDzt%2FrxIGpkNAnUTSMZT7h34EVBKliAgiBsmY6dcGPBXs%2FcrAu0q3%2ForGBycfhWGztvnYGzRuAdRTc5L1JFMe%2FaFsmHKgCiVt5SGvxgw8iI%2F2CTNFS9cx7mtK7PPRG%2B%2B%2BiyAJ1pkinQ%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,276222844053
44,Apple Iphone X 64 GB Network Unlocked,89.0,$,Apple iPhone X,Accepts Offers,"May 25, 2026",https://i.ebayimg.com/images/g/fPMAAeSw3w1qEzRF/s-l140.webp,0.0,https://www.ebay.com/itm/168402656441?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EN9S4JC6VHQPDX6EYQ&hash=item2735949cb9%3Ag%3AfPMAAeSw3w1qEzRF&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBK9rOxCOtkYw3DOB0oQSYCbEVhcJ3XwiZtX8Gyxj2mTNahmVql1k0fSKdjI8g99xc7PNk8ahJcakg1IZxIJD0595eC8WDJkiEbW2HFjgeJd0fdWK8rzfzZ9dHVs%2FoU%2Fv2bQUkNEMEwyuep1VlI%2BZst1ei6SuHs43DAkfvJiGC9FprqN0QeXlAeIdZpzr1OUZ6aZrw1BDMSJgXl1Zc%2BefcSFPQvR26N1mqE5lV%2FVbA3Ke%2FXZNni0AnXb5Z9%2B4OXYuaMICAcrJRaSR7xTdogH%2FcIpW9DX9ekWOSgO6kvjIP9E6wbn2MA%2FxGI%2BKjlaqwT5beyRCv%2FFalVitzVrx7shwX5%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,168402656441
45,Apple iPhone X - 64 GB - Space Gray (Unlocked),80.0,$,Apple iPhone X,Accepts Offers,"May 25, 2026",https://i.ebayimg.com/images/g/HqwAAeSwKzJqFMen/s-l140.webp,6.57,https://www.ebay.com/itm/298353370130?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ENWBXBPTNSZ7PYF32A&hash=item45773f2412%3Ag%3AHqwAAeSwKzJqFMen&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCr9XwDaL8kqv0x4gSqjqmxX4J9sy5oCpZm%2FxebTuqoeRVPrkaRveWXf2KuWElYGTbQH9vUYliBUCU060n75Cxk6mCgmrfoYN40T2HM1P9t0pxIFq6AZHbFwwITRGjk93ydFNimmeNo7BSBjJxSKbA7%2FLVx55R0szll2g9es8tiVq%2B95OC0WOcYzvZqv45IY0n1Vhyr6kG5PAzm2L3%2BsHvG6ssZaFjiTf%2FR2TNeZb4tOCgWOJSD79zgt8%2BrIQhcsQH1odkx1e2YGAJQyFFjhk%2FCknt7SgzyWcqCN8SEQxkp6Q%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,298353370130
46,Apple iPhone X BLACK 64GB Unlocked A1901 Battery Health 65%,100.34,$,Pre-Owned,Buy It Now,"May 25, 2026",https://i.ebayimg.com/images/g/11sAAeSwgjRpXKqf/s-l140.webp,39.42,https://www.ebay.com/itm/147128624828?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&itmmeta=01KTPA61ENGVQPN4HNE67S2B1D&hash=item22418ca6bc%3Ag%3A11sAAeSwgjRpXKqf&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDw1%2FcHEEh7aR6hv6%2BvUDKYVHfhf3GvmHB0REZzYkC6c%2FVXCm3iDxHE5Ar9bQ3s28pOeeMRrMPE9OsWmfmu5%2FVaVDLfx2FY3Fn%2BESKjNuUOjAvj1JSETdO6I9RGsqspQ3aqan%2B0HHgTSpxqcDaNd88FIv9cwjFez%2BGC3aUbqwbMSMJrsRf4IQaplXWiAcDeJr0VvyjMKL86BSqC2BGwzSl3FdaMWN%2FCgOQpll3O8Cqrgqqbq8qwt45BmdN8K3FH29AuJkpYp0vsgGmOVkuneHkG78X9aHEsRsFubFL8wswSog%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,147128624828
47,Apple iPhone X - 64GB - Space Gray (Unlocked) A1901 - Good Condition,109.51,$,Apple iPhone X,Buy It Now,"May 25, 2026",https://i.ebayimg.com/images/g/HL0AAeSwHQBp7dP6/s-l140.webp,0.0,https://www.ebay.com/itm/306911094031?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ENH45KW80VHVN0YRAS&hash=item477553a50f%3Ag%3AHL0AAeSwHQBp7dP6&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xD0OjHmdeaS7ZJs3p7NY3kJICUWgjlITZ05kODkFaUtKrvWKuh48DUKz1bHS%2FNe7UjBnRJp4Kop06VkMOkIjQvvACsedB1F8AN1fIRenai7gqiE2AptpCuqfYxr6vlqa0ExQlkkKc72svSCmc1xHAU35xmCCirQtIIV461u2Zfo8XmB%2FGhUbtmZJgolS4fLEc%2BM7pHnxZm%2BRDEbGHspCl%2F4CMS62DQrUxIOL2NNYKfylDJgF4bXh0MDTYQ6pGvDvosTX5ByR--ZozU8mZLnUjBjtk1ouIHTXpAMd2ljAtfsDvps3dQ3bu83r%2BOJKV1FlHScfpN4S5UBcnhqrJriVxN%2B%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,306911094031
48,Apple iPhone X 64GB (Unlocked) A1865 Space Gray - Good,89.95,$,Apple iPhone X,Buy It Now,"Oct 27, 2025",https://i.ebayimg.com/images/g/0OgAAeSw0ilo~Caz/s-l140.webp,0.0,https://www.ebay.com/itm/146918041172?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EN68W3PTETSAEKKWQY&hash=item2234ff6654%3Ag%3A0OgAAeSw0ilo%7ECaz&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xApTC0T%2BgnMLozZ5z7XPV%2Bn8BBW6YyxDtgrbgCpKkBIiba1%2BogWgyOiLJdECFIwTbuBtVgdbj3TWyIaw9HqRTt6JRqdRcrDiXeM0dsJWODa4tT4FIu4BCtZg4RnrcOEe85GFhnta3cPIc3vaSi7lXQ7lfJLc6hAh9uYI6M%2F1lbmJhGvSRxElBPjsoh1rGpzS%2BiouLRfoxmZggoSwt%2FXIJ27HI%2BptDxr9L4ke6%2Fx4mdHRza2GxAqxAU0DdvD9S1qtDL39t394Ii43YjgHtVdmXsnsHib6FoABeNjVvdmMmYQ2g%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,146918041172
49,Iphone X,63.0,$,Apple iPhone X,Accepts Offers,"May 24, 2026",https://i.ebayimg.com/images/g/G-wAAeSw3Wlp1wn4/s-l140.webp,20.0,https://www.ebay.com/itm/206278700432?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=239054160&itmmeta=01KTPA61EN9ZWSP2RBHMHKAW3W&hash=item30072b2d90%3Ag%3AG-wAAeSw3Wlp1wn4&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAF77Gx8QrYc0UBe7cvl24nU1PTM4OM7IbA8mtFZ88BpJELs9pOWxTMZ9fGwEe6to2d1U4Nl1e%2F8DM5k%2FwV3c56fhRyeh3XFTSeZ%2FC5j8NpnSDcI6Gx%2BGWGPkl3DAtD7GG7%2B38KUUPp3w%2FxEKo2Z86KcvLL1sa0xfqt%2F2EpxSqkEHdxvOYs5vpxinRa0k8vNdUA3186OItXpHzHRk37wxBOfL2N1N4i0SbME8sWtTJ5iVi5w53YbWgevDMv4pYqu5IL52wgZKPC00wpjD2YC1gdHkA4FFTNpUt64--YjeSdQg%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,206278700432
50,"Apple iPhone X - 64 GB - Silver (Unlocked), MCCL2LL/A - A1865",75.0,$,Apple iPhone X,Accepts Offers,"May 24, 2026",https://i.ebayimg.com/images/g/CBoAAeSw4ipo-XR6/s-l140.webp,12.9,https://www.ebay.com/itm/116841042539?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61ENN7J41J8H4DVMQ0ZC&hash=item1b3444d26b%3Ag%3ACBoAAeSw4ipo-XR6&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xAihC9Jk9xYMt1sGhN1lE6JAGogIIEDSunr6NirryME%2Bt7e%2BbmKN1wOBvrVjpMbLSONWcqybJ95DJlExHc0lkdubndi7xEjAQBWJoirIZTd8Ej7KGVANmDpEMcuemNKJ%2FZseZnUGPo6Mwm6FAqbmvtaM9oqrB8eM0%2FA8upDtCG3NbgAchBPEqK%2BRJW%2B4CnVM0nyurYd3rZmGodSedzUJBB3ofJhq32vW4QtBldbI%2FlDztzakSBcnJvTHng79TY4OX5crV%2Bbnf1u%2FVWMs7%2BUnYbIAOIBcXGZmzqrVDWXqqszaV6UVmjv2g4xR0myMmUEKbWB9WUBoKWZ%2BmmV1YEomaZ%2F%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,116841042539
51,Apple iPhone X A1865 Unlocked 64GB Silver Fair Shape,85.99,$,Apple iPhone X,Buy It Now,"May 23, 2026",https://i.ebayimg.com/images/g/ftwAAeSwJJRpXtRY/s-l140.webp,0.0,https://www.ebay.com/itm/127610228924?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EN2GN3SS4V9ERAAEX2&hash=item1db62990bc%3Ag%3AftwAAeSwJJRpXtRY&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAxfJbWVMr3mKS3e10j2CsEfmiOv558FOyZleatNVL9YbhU0TjO5T9pa3zalYfxGZ1klRAoQD7PjOkaI3zCq1vq1xMFe8WiYVH2FaQchNqtMMChVgHRRVSO%2Fr7k6LbcqdR0R6zPOhak91FxRDTtCqOpsBDdhjF4dIFNfoN8ezw%2F7HoWFlYPx0sWHacG86cWYg%2BKW9NAa%2FZ7hS%2FaZ5diPkSECByCCjWOp7NDNDfM76SibRjQyZQaEa5qEV8CJilHTt14BDXTaWVVH1Aa9bjTASmrfhxxn6vgWyyOZegnbvNkMg%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,127610228924
52,Apple iPhone X 64GB A1865 Silver (Unlocked) Smartphone - Fair,84.95,$,Apple iPhone X,Buy It Now,"May 23, 2026",https://i.ebayimg.com/images/g/NvgAAeSw~U1qDsV8/s-l140.webp,0.0,https://www.ebay.com/itm/147322155062?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61ENKAHVESYQRG4D7BQ1&hash=item224d15b036%3Ag%3ANvgAAeSw%7EU1qDsV8&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xABWNihhyARn%2BV1t%2BEGzX5R8pxt5GBJjDTNY39ImU%2FXvfrU75k1dkOv7S5Plq7trwaLFrxmNO9u790%2F%2BY82k359BmzB6PuFugUpQrpwDfC0dzGH1OgLlxrTuBaAppXLXMNdcpRldvssjocSl0i2ZPNAika%2Bq4vCMURabB5vSoyGWxIK19D621vZDTI%2BZph7qyuACV2exIO2noNxjXtXEY%2FPkETzsjPML4zFq7VBh2uA9CKxlw6W2Ii636DKk6nU4zKjezt10bd1rQ3MODfeYDxbwsuFJFEjKnY98GbGODhX%2Bg%3D%3D%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,147322155062
53,Apple iPhone X - 64GB - Space Gray (Unlocked) No Face ID,79.0,$,Apple iPhone X,Buy It Now,"May 23, 2026",https://i.ebayimg.com/images/g/PzMAAOSwPSJl2Nqd/s-l140.webp,0.0,https://www.ebay.com/itm/257494739470?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61ENHVWXNDWD2N5RKJVG&hash=item3bf3e1ea0e%3Ag%3APzMAAOSwPSJl2Nqd&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCqfIJinr3AJt0T99G6ghtTuxWXrH1BJ2837PaMznVm9wyv4YnVrAtJXzC1qN%2FOPrxKbpER4ChdUZKp%2FcejATbKmpDUi2XmwajFWYYYvED09Zb3ulgXOAl%2F8I%2FtziMcAdkj1T0GfWDvj%2BXNE6jFMEPi30iOgnOGEgXkI9MmRDxsG7%2FVcH1qtRDpv6l6ANOeZTyggOlTGvVmoLtZpV9ey5s5XXzEQqR0Vid7M%2BAOu%2FsJ7ciStHu3SH3DEdUJepfL1UXsx0MHor3Ef2BaYa%2Fo3xhqeCi5ovcuMjEWnc8PnOjPKnNhmkoGV5r%2BjerucvU%2F%2BTdoFRfGyIZQQy7NJde05ODP%7Ctkp%3ABk9SR9CXmMrVZw&LH_ItemCondition=3000,257494739470
54,Apple iPhone X Used - 64 GB Sky Blue,80.0,$,Apple iPhone X,Accepts Offers,"May 23, 2026",https://i.ebayimg.com/images/g/PVMAAeSws11qEb4E/s-l140.webp,7.04,https://www.ebay.com/itm/137336912043?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=0&itmmeta=01KTPA61ENDP4J5EXX6Q7RFW2S&hash=item1ff9eaf8ab%3Ag%3APVMAAeSws11qEb4E&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBWO6GHEie2bu9qfTeOHD4ccVI5E%2FE9Kd4tpNpBNR%2BEceKTVAt1wPepzGnLNdR5JtttaBmnkY8lfqCz7jX8bfCfyEbeOh5%2BxENKcP6OrJ0MGbpLjONKnueeUJr9%2Bl0kGF8EPiHug8iqsDJ7Il%2Fo8Q99yr8t6kaIm2zLzazHNvlgFJDeK1dM%2FqSpKbt2m00QrR98sQPPLpE91jdIgt75PJZ3%2BTbS4S%2BePPixq9EwkrLQj3UJ%2FQDGeObw3kaCB2I2P3zkpTgh5dx8YTLZ%2F3PUSLhVlsDWDAUkBv7FQczHiNQtNg%3D%3D%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,137336912043
55,Apple iPhone X Black iOS Smartphone Lightning Bar Style,50.0,$,Apple iPhone X,Buy It Now,"May 22, 2026",https://i.ebayimg.com/images/g/gwIAAeSw37VqEGcN/s-l140.webp,7.04,https://www.ebay.com/itm/127879350236?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EPN8GWTK8KFSV3BCPE&hash=item1dc63407dc%3Ag%3AgwIAAeSw37VqEGcN&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCBzmf4O5GJENPRa4vM9fc0g9KDM5oQLllPSTY5CYlSjm7iZ6hPEYHr9ZD6JFe5zH1Hg6X6oEEMKhKi3Q7aZmhNfeyZ5Qxz4%2F81WDKZ7VZSXHhcfpIv3pbz8ILTtHsvQ%2BRhaOSjweNp4lO0RQC1f9Ho%2F58WP8yrimO9zWyyX3pBU%2BDq%2Bg3%2B2oO9elj8KAsyZUQoNTvGVTD8rEmNg1hXYOLKRed6W0BrXqeN1BdpYf%2FpnRW7fcox6XRvTqJ6s6iVYw98b232G3LKdv1ADi3btI%2BKuPjDdEUKbt5Z%2FDHxTfs9svQnMQ%2Be21I5spgP1C8%2FscDngwsoWZt90P6vDdXyxVgy%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,127879350236
56,Apple iPhone X A1865 Unlocked 64GB Space Gray C- Heavy Burn,78.39,$,"Free Shipping, Free 30 Day Returns",Buy It Now,"May 22, 2026",https://i.ebayimg.com/images/g/A7IAAeSw8kxqDdiB/s-l140.webp,0.0,https://www.ebay.com/itm/178150755819?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EPQ1SC5H69W9MCX3B4&hash=item297a9ccdeb%3Ag%3AA7IAAeSw8kxqDdiB&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBZ0z5S%2FgtnOntfR%2BOGxTr5oaBIcVsp%2FXsNDCWNFsrHJ%2F4EmkUkFRObyTOSX9%2BvbbC%2F8zvBud6bvRmqZcJP6C7rwBM2idythkpBW1bTM%2FOUG9iRopLsEmeXJn7anw9xPsnnx0AkmFVooqvK%2B4Ir%2FO5UscbJjkWS%2B7KwxVmnL1R8uOb0XWX3FAnS91PMo6xeqOc1NqSggP4L9HfWmJAQNEvz00SzBMtRDHPJSqM5UGr1a0GcMnRTfC237Ok9iEWmPFxnRAEOLfW9WMmi2eUw39JF9lTuRQlQIN%2FmirSDnnWzofNes1GybcI%2B2GqNE0SBl1lUbn%2FkxQJlFiYaihVwvZG8%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,178150755819
57,Apple iPhone X A1865 Unlocked 64GB Space Gray C-,97.99,$,"Free Shipping, Free 30 Day Returns",Buy It Now,"May 22, 2026",https://i.ebayimg.com/images/g/iVEAAeSwVvhoxIZp/s-l140.webp,0.0,https://www.ebay.com/itm/187564026847?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EPT9VSB6EBPN76K0SQ&hash=item2babafebdf%3Ag%3AiVEAAeSwVvhoxIZp&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xD1aZt3OVEIuz54ac9QBgYl1qLRnr7fo0Njlpwo8xGaM%2FJhESAjeUI2GzS2NtxFvYI45S6%2BX1KCOx31i0md7cQQLXvyF%2FTpTQwA7Fpl83uRqp4%2BRY3labhNfYf3gWeWsl8F94H09osRsJy73MOoD70CPWTbtZyQMf%2Fd3P2fQ%2BsG%2F7mqNus7%2FyMKEzBHnWyFUkUzuYiQdiYrlueaB4w9ytU7k2TCU91aBt%2Fqm9csCjD9fmZNMUx0eshNYskqn49MtTjanyCdX4kd6Newj7rEOqD62qVWtDmhlbYPPNVWxaDP3KBYjN77fs1VGDqdKa%2ByJN%2Bj55ecCMRieahT5%2BTV472f%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,187564026847
58,Unlocked Apple iPhone X 64GB in Silver -  (Good Condition),70.0,$,Apple iPhone X,Accepts Offers,"May 21, 2026",https://i.ebayimg.com/images/g/wbcAAeSwK4lqCKbH/s-l140.webp,9.42,https://www.ebay.com/itm/227350935521?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EPR204PEP893XMXF6N&hash=item34ef2bf7e1%3Ag%3AwbcAAeSwK4lqCKbH&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDgbC%2BRlzDo2is82rfS%2FEf3iRTOul5EeVcI2Gd0F4EQ%2FzFv1SGo8GJmkjO3U%2BcLy7ykY8%2FVdGE69R7COi3Jj3P3s5OmHC8P5bwoVYI4e%2Fd4QfGFPuPtpE%2F6xAi%2FGlcoOjausIaSX%2BMfpqf9xnOBaCWNemfGADxtGvvjh%2Buaxib8itGISHtfNEalFucqX8Go3cJiYIaKhkARraNH8wFTIjzIrQ5SpqQ00dbPHSisDmI1fD%2Bm1pdNmM0dxrMun7LIbzRWJHgjkWSiK0UGuTEy7J6OkCZasF0RefYGJuuKwkoqFFNcEXPbrrMwpRGZIu4RBl1CYu81jmacPHRGcJrIVuBw%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,227350935521
59,Apple IPHONE X 64GB Silver CDMA = GSM [A1865] Unlocked Smartphone,94.99,$,Apple iPhone X,Buy It Now,"May 21, 2026",https://i.ebayimg.com/images/g/tBMAAeSw61dp0Cb7/s-l140.webp,0.0,https://www.ebay.com/itm/336517276031?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=240455169&itmmeta=01KTPA61EPEQE8ESFE7SCT6SAC&hash=item4e59fe217f%3Ag%3AtBMAAeSw61dp0Cb7&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xAtNujW63Otwj3ZBBYw8b1c8oENbruF%2F0BHmAxTiJDpqxfGEwBUYPYokyH0aNwzyMbz3%2BGOUULk9AKx2n3oO8OgnaL%2B1q%2BymKUpCPU8r7SfNlqybC5MjLG3vfv9GVsReQu5zHeF5gLgtDNs7ApyuSQc90qKdiF5zN4j9XLPA9hA9wCVpxMR7E7qaW8X8imlI47EfLZh4DvQrc4snwsr5El9uv8f%2Fk7uLG8L%2BIfEfGG0zEwgphItih6B3LmU%2BMuossiQkz%2Bn32oDF5HON5%2Bb9mRaqx8yfRwPaLgzZ0knOW%2B4BJJuxaTryC3Odk8kW4oJ9HZQ4IG43wuuogvXZBZmVrnX%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,336517276031
60,Apple iPhone X 64GB A1901 Space Gray (Unlocked) Smartphone ,65.0,$,Apple iPhone X,Accepts Offers,"May 20, 2026",https://i.ebayimg.com/images/g/-FUAAeSweJZqDkRJ/s-l140.webp,0.0,https://www.ebay.com/itm/397971482174?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EPDW1Z0G4X6HCC6PT0&hash=item5ca8f2e63e%3Ag%3A-FUAAeSweJZqDkRJ&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xCpzSynxKJ4Hn3%2FAT%2FCBY75IxN46X9rv1KjWypScY1wmNk0D5FEX307WPjWc8G6HnQYnfZsBm2O4jmjObI6Wc7RVUmJ8A46OHOHNuLN3YD9NXmMq5H4Vzq76%2FR5hvxQcpcmktCLzoqCbcRVzDpM7DBI%2BdJ5l%2Bv4N7FHkpc8CvCIvy4stjjHhcHvZTuz1Trt45K9rMZcXNa16GsMf5B1BQ91oFYY%2Bjd8R4oVsR9bhk6P0IKBNXYPINWkZLmfzspyQCKvSpTzQnPNSxRToeK1vhI1uWj%2Fv2GydeiIJQ5G9GGGq01xQf6xa2w0Heb1YLgI0cIDZpKA8FIC2qCtM5JTbI%2FU%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,397971482174
61,Apple iPhone X 64GB A1865 Space Gray (Unlocked) - Smartphone,84.95,$,Apple iPhone X,Buy It Now,"Oct 23, 2025",https://i.ebayimg.com/images/g/O5sAAeSw7uZo9sNO/s-l140.webp,0.0,https://www.ebay.com/itm/146909126782?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EP4DF433H0M7JQAFRK&hash=item223477607e%3Ag%3AO5sAAeSw7uZo9sNO&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDRZWl%2BVkVskoUVIfBDx9g6B1BB0WljQL6ES2OS3Y%2BAG0XRYkWaRMIbRmHJ8gLiXFOzfPeBZL0%2FYDAnS%2BCWS3IgW7a9AlKYokmEzA8D5TQa9onxkpqUNWNThwaPc4CZ4L9mmH%2BlvurALUlerg9kETJk4M9eyKIIoqrc0NK%2Fwgg%2BD21DzyHvLdXzAmFDn19VR1cifuyTFtN%2Fi%2FpftMVQbu8ZPF%2B9lNko8L9HSScfpHjBVgfUShxvgYqL7UPlxdnnIKjWeLSawii9Zd%2B%2FkiWDypVdHHlra69jU9UdshzqvcM2iA%3D%3D%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,146909126782
62,Apple iPhone X 64/256GB  - Used Good (NO FACE ID) - All Colors,89.99,$,Pre-Owned,Buy It Now,"May 20, 2026",https://i.ebayimg.com/images/g/wI8AAOSwyetkUUke/s-l140.webp,0.0,https://www.ebay.com/itm/325651848290?_skw=iPhone+-locked+-cracked+-case+-box+-read+-LCD&epid=19024178513&itmmeta=01KTPA61EPZNKQ1JWZB81Y1HDV&hash=item4bd25cdc62%3Ag%3AwI8AAOSwyetkUUke&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBH13wFP3hEiZKqmadvkVpszHc3We5DEyqtrGuJ6dcyJu5eQ0%2B3s2kw7sMEpXoFCuRQHfSP0S%2BI30CRSz1nNVY9KK97rmVMI2L8hHmg%2FETIzBTeR6arSMr6MaRBcbkBLtCFafuFI2qyYmbmfgAbphFTogVgKYBTwl%2FBkqsqjiWULXRmgt1tih3ymPEaFe0HB94CqBCla%2BsxX78u9XnNqa4NrU%2BggQ8LbsOYOZSLCY4edO6%2F77OjxLFG3gtWyQo26VGe4ht%2B%2F9CkKV1VihI6uVfIOmd9moBxQigTfxxJihx8LA%3D%3D%7Ctkp%3ABk9SR9KXmMrVZw&LH_ItemCondition=3000,325651848290
