,id,adult,original_title,release_date,vote_count,popularity,overview
8494,9989,False,Antitrust,2001-01-11,572,1.3967,A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems.
8495,9893,False,Sleepover,2004-07-09,531,1.9906,"Desperate to improve their social status, four best friends enter into an all-night scavenger hunt against the popular clique in their school."
8496,9449,False,The Borrowers,1997-12-05,518,3.0322,"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world."
8497,6217,False,Cat People,1982-04-02,566,3.5448,"After years of separation, Irena Gallier and her minister brother, Paul, reunite in New Orleans. When zoologists capture a wild panther, Irena is drawn to the cat – and zoo curator Oliver to her. Soon, Paul will have to reveal the family secret: that when sexually aroused, they revert into predatory jungle cats."
8498,598133,False,The F**k-It List,2020-07-01,509,0.9449,"After a prank blows up a studious high school senior's life, he shares a list of certain things he wishes he'd done differently — and maybe still can."
8499,23488,False,Dorian Gray,2009-09-09,2238,3.1673,"Seduced into the decadent world of Lord Henry Wotton, handsome young aristocrat Dorian Gray becomes obsessed with maintaining his youthful appearance, and commissions a special portrait that will weather the winds of time while he remains forever young. When Gray's obsession spirals out of control, his desperate attempts to safeguard his secret turn his once-privileged life into a living hell."
8500,829051,False,About My Father,2023-05-25,417,1.5063,"Encouraged by his girlfriend Ellie, Sebastian and his Italian immigrant father, Salvo, spend the 4th of July weekend with her wealthy and exceedingly eccentric family. The gathering soon develops into a culture clash, allowing father and son to discover the true meaning of family."
8501,318922,False,Kill Your Friends,2015-11-06,333,1.0776,"A&R man Steven Stelfox is slashing and burning his way through the music business, a world where 'no one knows anything' and where careers are made and broken by chance and the fickle tastes of the general public. Fuelled by greed, ambition and inhuman quantities of drugs, Stelfox lives the dream, as he searches for his next hit record."
8502,300681,False,Replicas,2018-10-25,1482,3.4906,A scientist becomes obsessed with returning his family to normalcy after a terrible accident.
8503,12590,False,Below,2002-08-11,514,2.7497,"In the dark silence of the sea during World War II, the submarine USS Tiger Shark prowls on what should be a routine rescue mission. But for the shell-shocked crew, trapped together in the sub's narrow corridors and constricted spaces, this is about to become a journey into the sensory delusions, mental deceptions and runaway fears that lurk just below the surface of the ocean."
8504,6935,False,Yamakasi - Les samouraïs des temps modernes,2001-04-04,600,1.4083,"Yamakasi - Les samouraïs des temps modernes is a 2001 French movie written by Luc Besson. It demonstrates the skills of the Yamakasi, a group of traceurs who battle against injustice in the Paris ghetto. They use parkour to steal from the rich in order to pay off medical bills for a kid injured copying their techniques."
8505,1642,False,The Net,1995-07-28,1523,3.9802,"Angela Bennett is a freelance computer systems analyst who tracks down software viruses. At night she hooks up to the internet and chats to others 'surfing the net'. While de-bugging a new high-tech game for a cyber friend, she comes across a top secret program and becomes the target of a mysterious organization who will stop at nothing to erase her identity and her existence, in order to protect the project."
8506,440918,False,Teen Spirit,2019-04-12,357,1.3259,"A shy teenager living on the Isle of Wight dreams of pop stardom. With the help of an unlikely mentor, she enters a singing competition that will test her integrity, talent, and ambition."
8507,345922,False,Fist Fight,2017-02-16,1312,2.1094,"When one school teacher gets the other fired, he is challenged to an after-school fight."
8508,37770,False,Fantozzi alla riscossa,1990-12-21,362,0.2007,Fantozzi is now retired but continues to go to the office where it is held up as a fine example of employees intending to do career.
8509,10555,False,Shark Tale,2004-09-20,6708,9.1755,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship."
8510,1051896,False,Arcadian,2024-04-12,866,6.4557,"In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive."
8511,13490,False,Welcome Home Roscoe Jenkins,2008-02-08,313,3.9149,"When a celebrated TV show host returns to his hometown in the South, his family is there to remind him that going home is no vacation!"
8512,10433,False,Mad Dog and Glory,1993-03-05,403,1.1475,"Wayne Dobie is a shy cop whose low-key demeanor has earned him the affectionate nickname ""Mad Dog."" After Mad Dog saves the life of Frank Milo, a crime boss and aspiring stand-up comedian, he's offered the company of an attractive young waitress named Glory for a week. At first both are uneasy about the arrangement, but they eventually fall in love. However, the situation becomes complicated when Milo demands Glory back."
8513,490445,False,Larguées,2018-04-18,381,0.4327,"Françoise has just been dumped by her husband for a much younger woman. In order to cheer her up, and to celebrate her 60th birthday, sisters Rose and Alice decide to take their mother to a resort on the tropical island of Reunion so they can relax, work on their tans, and have too many margaritas. But when Rose pays a one-night stand, Thierry, to show her mother a good time, their holiday plans start to unravel."
8514,309242,False,Mississippi Grind,2015-07-04,572,2.057,"Gerry is a talented but down-on-his-luck gambler whose fortunes begin to change when he meets Curtis, a younger, highly charismatic poker player.  The two strike up an immediate friendship and Gerry quickly persuades his new friend to accompany him on a road trip to a legendary high stakes poker game in New Orleans. As they make their way down the Mississippi River, Gerry and Curtis manage to find themselves in just about every bar, racetrack, casino, and pool hall they can find, experiencing both incredible highs and dispiriting lows, but ultimately forging a deep and genuine bond that will stay with them long after their adventure is over."
8515,109491,False,Beautiful Creatures,2013-02-13,2944,3.0259,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever."
8516,15516,False,The Last House on the Left,1972-08-30,782,1.7301,"On the eve of her 17th birthday, Mari and friend Phyllis set off from her family home to attend a rock concert in the city. Attempting to score some drugs on the way, the pair run afoul of a group of vicious crooks, headed up by the sadistic Krug."
8517,5549,False,RoboCop 2,1990-06-22,2130,3.8528,"After a successful deployment of the RoboCop Law Enforcement unit, OCP sees its goal of urban pacification come closer and closer, but as this develops, a new narcotic known as ""Nuke"" invades the streets led by God-delirious leader Cane. As this menace grows, it may prove to be too much for Murphy to handle. OCP tries to replicate the success of the first unit, but ends up with failed prototypes with suicidal issues... until Dr. Faxx, a scientist straying away from OCP's path, uses Cane as the new subject for the RoboCop 2 project, a living God."
8518,1969,False,Bandidas,2006-01-18,1174,2.8899,"When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists."
8519,486070,False,Benedetta follia,2018-01-11,396,0.4761,A man dedicated to religion and very faithful husband suddenly finds himself single. The new shop assistant in his shop will overwhelm his life.
8520,486070,False,Benedetta follia,2018-01-11,396,0.4761,A man dedicated to religion and very faithful husband suddenly finds himself single. The new shop assistant in his shop will overwhelm his life.
8521,77805,False,Lovelace,2013-08-08,756,3.5545,"Story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life."
8522,9745,False,Jack Frost,1998-11-15,1224,1.9402,"A father who can't keep his promises dies in a car accident. One year later, he returns as a snowman, who has one final chance to put things right with his son before he is gone forever."
8523,398920,False,Il a déjà tes yeux,2017-01-18,521,0.6986,"Paul is married to Sali. Everything would be fine if they could get a child. Until the day when Sali receives the call that they have been waiting for so long: their adoption file is approved. He is adorable, he is 6 months old, his name is Benjamin. He is blond with blue eyes and white. They - are black."
8524,103620,False,Maniac,2012-12-26,1027,2.6742,"As he helps a young artist with her upcoming exhibition, the owner of a mannequin shop's deadly, suppressed desires come to the surface."
8525,77883,False,The Possession,2012-08-30,1705,2.9604,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child."
8526,52587,False,Wir sind die Nacht,2010-10-28,312,1.6294,"One night, 18 year old Lena is bitten by Louise, leader of a female vampire trio that are as deadly as they are beautiful. Her newfound vampiric lifestyle is a blessing and a curse at the same time. At first, she enjoys the limitless freedom, the luxury, the parties. But soon the murderous blood lust of her comrades in arms proves too much for her, and she falls dangerously in love with Tom, a young undercover cop."
8527,10353,False,Les Couloirs du temps : Les Visiteurs II,1998-02-11,1068,1.3987,"The sequel to The Visitors reunites us with those lovable ruffians from the French Medieval ages who - through magic - are transported into the present, with often drastic consequences. Godefroy de Montmirail travels to today to recover the missing family jewels and a sacred relic, guarantor of his wife-to-be's fertility. The confrontation between Godefroy's repellent servant Jack the Crack and his descendent, the effete Jacquart, present-day owner of the chateau, further complicates the matter."
8528,8284,False,The Limits of Control,2009-05-01,315,1.2989,"A mysterious stranger works outside the law and keeps his objectives hidden, trusting no one. While his demeanor is paradoxically focused and dreamlike all at once, he embarks on a journey that not only takes him across Spain, but also through his own consciousness."
8529,831946,False,Interceptor,2022-05-26,836,3.0221,A U.S. Army Captain uses her years of tactical training to save humanity from sixteen nuclear missiles launched at the U.S. as a violent attack threatens her remote missile interceptor station.
8530,718400,False,The Vanished,2020-08-21,359,2.6319,"A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her, the search for the truth leads to a shocking revelation."
8531,461928,False,Anna and the Apocalypse,2018-11-30,439,1.19,"A zombie apocalypse threatens the sleepy town of Little Haven—at Christmas—forcing Anna and her friends to fight, slash, and sing their way to survival. In a desperate race to reach their loved ones, they soon learn that no one is safe in this new world, and with civilization falling apart around them, the only people they can truly rely on are each other."
8532,429415,False,Extinction,2018-07-15,1994,3.0059,"A chief mechanic at a factory, haunted by apocalyptic nightmares, becomes a hero when Earth is invaded by a mysterious army bent on destruction."
8533,258509,False,Alvin and the Chipmunks: The Road Chip,2015-12-17,1761,4.2588,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal."
8534,58013,False,La banda dei Babbi Natale,2010-12-17,1092,0.3689,"On Christmas Eve, three friends dressed as Santa Claus are arrested in what looks like an attempted burglary and charged with being the infamous ""Santa Claus Gang"". While trying to prove their innocence to the police, the trio explains why they found themselves in such a strange situation..."
8535,9091,False,Sudden Death,1995-10-27,811,3.2265,When a man's daughter is suddenly taken during a championship hockey game – with the captors demanding a billion dollars by game's end – he frantically sets a plan in motion to rescue her and abort an impending explosion before the final buzzer.
8536,293767,False,Billy Lynn's Long Halftime Walk,2016-11-10,634,3.0927,19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad – contrasting the realities of war with America's perceptions.
8537,86597,False,The Tall Man,2012-03-19,1232,1.7103,"When her child goes missing, a mother looks to unravel the legend of the Tall Man, an entity who allegedly abducts children."
8538,9416,False,Money Talks,1997-08-22,425,1.9988,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection."
8539,800497,False,Werewolves Within,2021-06-25,633,1.6486,"When a proposed pipeline creates hostilities between residents of a small town, a newly-arrived forest ranger must keep the peace after a snowstorm confines the townspeople to an old lodge. But when a mysterious creature begins terrorizing the group, their worst tendencies and prejudices rise to the surface, and it is up to the ranger to keep the residents alive, both from each other and the monster which plagues them."
8540,611605,False,1BR,2019-07-18,527,1.6706,"When Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments in Los Angeles, she thinks she's hit the jackpot. It's got plenty of space, friendly tenants, group BBQs and even a cute neighbour next door. All is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment — it chose her."
8541,363126,False,Berlin Syndrome,2017-04-20,692,1.1317,A passionate holiday romance leads to an obsessive relationship when an Australian photojournalist wakes one morning in an abandoned Berlin apartment and is unable to leave.
8542,11452,False,National Lampoon's Van Wilder,2002-03-29,1952,3.6627,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter Gwen is sent to do a story on Van Wilder, things get a little complicated."
8543,595148,False,Irresistible,2020-07-01,495,1.8138,"A Democratic political consultant helps a retired Marine colonel run for mayor in a small, conservative Wisconsin town."
8544,519106,False,En liberté !,2018-10-06,472,0.6319,"Detective Yvonne is the widow of police chief Santi, a local hero in a town on the French Riviera. When she learns he was in fact a crooked cop, she tries to right his wrongs. Crossing paths with Antoine, a victim of Santi, sets off a series of wild events."
8545,64635,False,Total Recall,2012-08-02,5877,5.7739,"Factory worker Doug Quaid takes a virtual mind-trip vacation with the Rekall company, opting for implanted memories of being a spy. When the procedure goes wrong, Quaid becomes a wanted man by the police and joins forces with a rebel fighter to stop the evil Chancellor Cohaagen."
8546,10411,False,The Distinguished Gentleman,1992-12-04,328,1.5969,"A Florida con man uses the recent death of the long time Congressman from his district, who he just happens to share a last name with, to get elected to his version of paradise, the U.S. Congress, where the money flows from lobbyists."
8547,5966,False,Along Came Polly,2004-01-16,3024,3.1728,"Reuben Feffer is a guy who's spent his entire life playing it safe. Polly Prince is irresistible as a free-spirit who lives for the thrill of the moment. When these two comically mismatched souls collide, Reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there."
8548,701175,False,El practicante,2020-09-16,694,1.9519,"Unable to face his new reality in a wheelchair, Ángel develops a deadly obsession with the woman who left him and unleashes a sinister revenge plot."
8549,670428,False,PG: Psycho Goreman,2020-09-11,435,1.2245,"Siblings Mimi and Luke unwittingly resurrect an ancient alien overlord. Using a magical amulet, they force the monster to obey their childish whims, and accidentally attract a rogues’ gallery of intergalactic assassins to small-town suburbia."
8550,292040,False,Spooks: The Greater Good,2015-04-11,632,1.7715,"During a handover to the head of counter-terrorism of MI5, Harry Pearce, a terrorist escapes custody. When Harry disappears soon after, his protégé is tasked with finding out what happened as an impending attack on London looms, and eventually uncovers a deadly conspiracy."
8551,10740,False,Birth,2004-10-29,762,3.0937,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth."
8552,311324,False,The Great Wall,2016-12-16,5538,7.878,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.
8553,32985,False,Solomon Kane,2009-12-23,1526,3.1942,"A nomadic 16th century warrior, condemned to hell for his brutal past, seeks redemption by renouncing violence, but finds some things are worth burning for as he fights to free a young Puritan woman from the grip of evil."
8554,10066,False,House of Wax,2005-05-05,3348,5.4628,A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.
8555,675531,False,Dark Harvest,2023-10-11,307,2.2763,"In a small Midwestern town, a deadly annual ritual unfolds when the mythical nightmare, Sawtooth Jack, rises from the cornfields and challenges the town’s teenage boys in a bloody battle of survival."
8556,9948,False,The Fox and the Hound 2,2006-11-09,707,3.2154,"Best friends Tod, a fox kit, and Copper, a hound puppy, visit a country fair when they see a band of dogs called ""The Singin' Strays"". The band has five members: Dixie, Cash, Granny Rose, and twin brothers Waylon and Floyd. It is important that they perform well because a talent scout is visiting."
8557,2370,False,Topaz,1969-12-17,417,2.5394,"Copenhagen, Denmark, 1962. When a high-ranking Soviet official decides to change sides, a French intelligence agent is caught up in a cold, silent and bloody spy war in which his own family will play a decisive role."
8558,328595,False,Parallels,2015-03-01,390,1.0491,An underground MMA fighter must confront his sister and his past in an adventure through parallel universes
8559,284536,False,The Gambler,2014-12-25,1567,4.3187,"Literature professor Jim Bennett leads a secret life as a high-stakes gambler. Always a risk-taker, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Staying one step ahead, he pits his creditor against the operator of an illicit gambling ring while garnering the attention of Frank, a paternalistic loan shark. As his relationship with a student deepens, Bennett must risk everything for a second chance."
8560,284536,False,The Gambler,2014-12-25,1567,4.3187,"Literature professor Jim Bennett leads a secret life as a high-stakes gambler. Always a risk-taker, Bennett bets it all when he borrows from a gangster and offers his own life as collateral. Staying one step ahead, he pits his creditor against the operator of an illicit gambling ring while garnering the attention of Frank, a paternalistic loan shark. As his relationship with a student deepens, Bennett must risk everything for a second chance."
8561,209355,False,Quai d’Orsay,2013-11-06,302,0.5329,"Alexandre Taillard de Vorms is a force to be reckoned with. With his silver mane and tanned, athletic body, he stalks the world stage as Minister of Foreign Affairs for France, waging his own war backed up by the holy trinity of diplomatic concepts: legitimacy, lucidity, and efficacy. Enter Arthur Vlaminck. Hired to write the minister's speeches, Arthur must contend with the sensibilities of his boss and the dirty dealings within the Quai d'Orsay, the ministry's home."
8562,76285,False,Percy Jackson: Sea of Monsters,2013-08-07,5369,4.1856,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising."
8563,2067,False,Mission to Mars,2000-03-10,1581,3.0666,"When the first manned mission to Mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors."
8564,217,False,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-21,9029,6.6137,"Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts."
8565,522016,False,The 355,2022-01-05,1147,4.2693,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos."
8566,13654,False,101 Dalmatians II: Patch's London Adventure,2003-03-02,1240,3.1718,"Being one of 101 takes its toll on Patch, who doesn't feel unique. When he's accidentally left behind on moving day, he meets his idol, Thunderbolt, who enlists him on a publicity campaign."
8567,11834,False,Jabberwocky,1977-03-28,316,1.1552,"After the death of his father, young Dennis Cooper goes to town where he has to pass several adventures. The town and the whole kingdom is threatened by a terrible monster called 'Jabberwocky'. Will Dennis make his fortune? Is anyone brave enough to defeat the monster?"
8568,10547,False,The Arrival,1996-05-31,837,2.8668,"Zane Ziminski is an astrophysicist who receives a message that seems to have extraterrestrial origins. Eerily soon after his discovery, Zane is fired. He then embarks on a search to determine the origins of the transmission that leads him into a Hitchcockian labyrinth of paranoia and intrigue."
8569,872709,False,Fumer fait tousser,2022-11-30,408,0.6499,"After a devastating battle against a diabolical turtle, a team of five avengers — known as the ""Tobacco Force"" — is sent on a mandatory retreat to strengthen their decaying group cohesion, where they share scary stories the film depicts. Their storytelling sojourn goes wonderfully well until Lézardin, Emperor of Evil, decides to annihilate planet Earth."
8570,517909,False,The Laundromat,2019-09-27,1302,1.9115,"When a widow gets swindled out of insurance money, her search for answers leads to two cunning lawyers in Panama who hide cash for the superrich."
8571,457955,False,La nuit a dévoré le monde,2018-03-07,799,1.5746,"After waking up to find himself all alone in an apartment where a massive party was being held the night before, Sam is immediately forced to face a terrifying reality: the living dead have invaded the streets of Paris."
8572,289727,False,The Rewrite,2014-06-15,635,2.3351,"An Oscar-winning writer in a slump leaves Hollywood to teach screenwriting at a college on the East Coast, where he falls for a single mom taking classes there."
8573,64689,False,Killing Them Softly,2012-07-30,2408,2.1176,"Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse."
8574,735697,False,Incroyable mais vrai,2022-06-15,433,0.404,Alain and Marie moved to the suburb house of their dreams. But the real estate agent warned them: what is in the basement may well change their lives forever.
8575,635891,False,Clerks III,2022-09-04,318,1.9508,"After narrowly surviving a massive heart attack, Randal enlists his old friend Dante to help him make a movie immortalizing their youthful days at the little convenience store that started it all."
8576,588001,False,A pesar de todo,2019-03-16,433,0.8179,"Sara, Lucía, Sofía and Claudia are sisters, 4 modern women with very different personalities, who come together at their mother's funeral, after which they discover the man they've all called ""dad"" throughout their lives is not really their father. They embark on a quest to discover who their real fathers are, discovering more about themselves, their mother, and their lives."
8577,542224,False,Gretel & Hansel,2020-01-30,1570,3.2294,"A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil."
8578,168138,False,Los últimos días,2013-03-27,379,1.0039,"A mysterious epidemic spreads across the planet. Humanity develops an irrational fear of open spaces that causes instant death. Soon, the world population is trapped inside buildings. As Barcelona descends into chaos, Marc sets off on a quest to find Julia, his missing girlfriend, without ever going outside."
8579,41505,False,6 Souls,2010-03-27,767,2.7089,A female forensic psychiatrist discovers that all of one of her patient's multiple personalities are murder victims. She will have to find out what's happening before her time is finished.
8580,82,False,Miami Vice,2006-07-27,1967,4.1753,"A case involving drug lords and murder in South Florida takes a personal turn for undercover detectives Sonny Crockett and Ricardo Tubbs. Unorthodox Crockett gets involved romantically with the Chinese-Cuban wife of a trafficker of arms and drugs, while Tubbs deals with an assault on those he loves."
8581,869612,False,Master Gardener,2023-05-19,338,1.4467,"Narvel Roth is a meticulous horticulturist who is devoted to tending the grounds of a beautiful estate and pandering to his employer, the wealthy dowager Mrs. Haverhill. When she demands that he take on her wayward and troubled niece, it unlocks dark secrets from a buried violent past."
8582,24795,False,Angels in the Outfield,1994-07-15,480,1.5721,"Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al."
8583,819876,False,Crimes of the Future,2022-05-25,1277,2.7139,"With his partner Caprice, celebrity performance artist Saul Tenser publicly showcases the metamorphosis of his organs in avant-garde performances. An investigator from the National Organ Registry obsessively tracks their movements, which is when a mysterious group is revealed... Their mission — to use Tenser's notoriety to shed light on the next phase of human evolution."
8584,366514,False,Un homme à la hauteur,2016-05-04,875,1.4536,"Diane is a well-known lawyer, divorced for three years. She loses her mobile telephone and receives a call from the person who finds it. That person is Alexandre, a charming man and the perfect gentleman. They make a connection over the phone and agree to meet up the following day. But when Alexandre arrives, there's a surprise in store when Diane discovers he is only 4' 6"" tall. From that moment on, Diane tries to overcome the prejudices of society and her own fears to experience the best time of her life..."
8585,269795,False,2:22,2017-06-29,1554,2.8618,"Two planes almost collide after a blinding flash of light paralyzes air traffic controller Dylan Branson for a few seconds. Suspended from his job, Dylan starts to notice an ominous pattern of sounds and events that repeats itself in exactly the same manner every day, ending precisely at 2:22 p.m. Also drawn into a complex relationship with a woman, Dylan must figure out a way to break the power of the past and take control of time itself."
8586,121824,False,Stand Up Guys,2012-12-14,1010,1.8384,"After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val reunites with his former partners in crime, Doc and Hirsch, for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma."
8587,10538,False,Passenger 57,1992-11-06,1123,4.0303,"Airline security specialist John Cutter, finally returning to the job after his wife's death, finds himself stuck on a flight being hijacked by notorious terrorist Charles Rane. Unfortunately for the terrorists, they're also stuck with him."
8588,9458,False,Desperate Measures,1998-01-30,320,2.5035,"San Francisco police officer Frank Connor is in a frantic search for a compatible bone marrow donor for his gravely ill son. There's only one catch the potential donor is convicted multiple murderer Peter McCabe who sees a trip to the hospital as the perfect opportunity to get what he wants most: freedom. With McCabe's escape, the entire hospital becomes a battleground and Connor must pursue and, ironically, protect the deadly fugitive who is his son's only hope for survival."
8589,378018,False,The Void,2016-09-22,1420,3.081,"In the middle of a routine patrol, officer Daniel Carter happens upon a blood-soaked figure limping down a deserted stretch of road. He rushes the young man to a nearby rural hospital staffed by a skeleton crew, only to discover that patients and personnel are transforming into something inhuman. As the horror intensifies, Carter leads the other survivors on a hellish voyage into the subterranean depths of the hospital in a desperate bid to end the nightmare before it's too late."
8590,818,False,Austin Powers in Goldmember,2002-07-26,3434,4.3609,"The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe—'70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend."
8591,335866,False,Circle,2015-05-28,2131,2.3786,"In a massive, mysterious chamber, fifty strangers awaken to find themselves trapped with no memory of how they got there.  Organized in an inward-facing circle and unable to move, they quickly learn that every two minutes, one of them must die…executed by a strange device in the center of the room."
8592,257091,False,Get Hard,2015-03-26,2911,5.3775,"When millionaire hedge fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other."
8593,242095,False,The Signal,2014-03-15,1846,3.3785,"On a road trip, Nic and two friends are drawn to an isolated area by a computer genius. When everything suddenly goes dark, Nic regains consciousness – only to find himself in a waking nightmare."
8594,308453,False,The Bronze,2016-01-22,396,1.8601,"In 2004, Hope Ann Greggory became an American hero after winning the bronze medal for the women's gymnastics team. Today, she's still living in her small hometown, washed-up and embittered. Stuck in the past, Hope must reassess her life when a promising young gymnast threatens her local celebrity status."
8595,25239,False,Day of the Woman,1978-11-02,718,3.6047,"A young, beautiful career woman rents a backwoods cabin to write her first novel. Attacked by a group of local lowlifes and left for dead, she devises a horrific plan to inflict revenge."
8596,11777,False,I.Q.,1994-12-24,493,2.232,Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.
8597,8884,False,Franklyn,2008-10-16,388,1.424,"Set between the parallel worlds of contemporary London and the futuristic faith dominated metropolis of Meanwhile City, Franklyn weaves a tale of four souls, whose lives are intertwined by fate, romance and tragedy. As these worlds collide, a single bullet determines the destiny of these four characters."
8598,527261,False,The Silence,2019-05-16,1695,3.3539,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult."
8599,431075,False,Polaroid,2019-01-10,1138,2.0157,"High school loner Bird Fitcher has no idea what dark secrets are tied to the mysterious Polaroid vintage camera she stumbles upon, but it doesn't take long to discover that those who have their picture taken meet a tragic end. Bird and her friends must survive one more night as they race to solve the mystery of the haunted Polaroid before it kills them all."
8600,431075,False,Polaroid,2019-01-10,1138,2.0157,"High school loner Bird Fitcher has no idea what dark secrets are tied to the mysterious Polaroid vintage camera she stumbles upon, but it doesn't take long to discover that those who have their picture taken meet a tragic end. Bird and her friends must survive one more night as they race to solve the mystery of the haunted Polaroid before it kills them all."
8601,382598,False,À fond,2016-11-11,673,1.9558,"A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars."
8602,228968,False,Kidnapping Mr. Heineken,2015-03-12,664,1.2361,"The true story of the kidnapping of Freddy Heineken, the grandson of the founder of the Heineken brewery, and his driver. They were released after a ransom of 35 million Dutch guilders was paid."
8603,8831,False,Timecop,1994-09-15,1321,3.03,"In 2004, an officer for a security agency that regulates time travel must fend for his life against a shady politician who has a tie to his past."
8604,286521,False,5 Flights Up,2014-05-10,331,1.4068,A long-time married couple who've spent their lives together in the same New York apartment become overwhelmed by personal and real estate-related issues when they plan to move away.
8605,11915,False,Le Gendarme et les Gendarmettes,1982-10-03,595,1.4349,"Cruchot's police office moves into a new building. They do not only get high tech equipment, but also four young female police officers to educate. All of them scramble to work with them -- and cause pure chaos while being distracted by the fine ladies. Then they get into real trouble when one after the other of their female colleagues is kidnapped."
8606,9564,False,Astérix & Obélix contre César,1999-02-03,2048,2.7106,"Set in 50 B.C., Asterix and Obelix are living in a small but well-protected village in Gaul, where a magic potion concocted by Druids turns the townsfolk into mighty soldiers. When Roman troops carve a path through Gaul to reach the English Channel, Caesar and his aide de camp Detritus discover the secret elixir and capture the Druid leader who knows its formula, and Asterix and Obelix are sent off to rescue them."
